Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Unit Price,Unit Cost,Quantity,Discount,Sales,Profit
8235,CA-2017-102204,5/1/2017,5/6/2017,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Jacksonville,Florida,32216,South,BIS-CRA-001,Biscuits,Cracker,Salt Crackers,2.6,1.79,2,0.2,4.16,1.12
8236,CA-2017-102204,5/1/2017,5/6/2017,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Jacksonville,Florida,32216,South,BIS-COO-002,Biscuits,Cookie,Choco Chip Cookies,4.8,3.02,4,0.45,10.56,2.96
8237,CA-2017-102204,5/1/2017,5/6/2017,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Jacksonville,Florida,32216,South,CND-GUM-001,Candy,Gummy,Bear Gummies,2.8,1.85,5,0.2,11.2,3.36
8238,CA-2017-103065,10/20/2017,10/20/2017,Same Day,PT-19090,Pete Takahito,Consumer,United States,Jacksonville,Florida,32216,South,BIS-CRA-001,Biscuits,Cracker,Salt Crackers,2.6,1.79,2,0.2,4.16,1.12
8239,CA-2017-103065,10/20/2017,10/20/2017,Same Day,PT-19090,Pete Takahito,Consumer,United States,Jacksonville,Florida,32216,South,SNK-NUT-001,Snacks,Nut Mix,Mixed Nuts,5.2,3.38,1,0.2,4.16,1.29
8240,CA-2017-103065,10/20/2017,10/20/2017,Same Day,PT-19090,Pete Takahito,Consumer,United States,Jacksonville,Florida,32216,South,CHO-MLK-001,Chocolate,Milk Chocolate,Milk Bar,3.8,2.36,2,0.2,6.08,2.07
8241,CA-2017-103065,10/20/2017,10/20/2017,Same Day,PT-19090,Pete Takahito,Consumer,United States,Jacksonville,Florida,32216,South,SNK-CHP-001,Snacks,Chips,Potato Chips,2.9,2.06,4,0.2,9.28,2.32
8242,CA-2014-109855,9/1/2014,9/5/2014,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,New York City,New York,10009,East,CND-LOP-001,Candy,Lollipop,Strawberry Lollipop,1.5,1.08,2,0.2,2.4,0.58
8243,CA-2014-109855,9/1/2014,9/5/2014,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,New York City,New York,10009,East,CND-HRD-001,Candy,Hard Candy,Mint Candy,1.8,1.26,3,0,5.4,1.62
8244,CA-2014-109897,8/12/2014,8/16/2014,Standard Class,BW-11200,Ben Wallace,Consumer,United States,San Francisco,California,94122,West,SNK-NUT-001,Snacks,Nut Mix,Mixed Nuts,5.2,3.38,8,0.2,33.28,10.32
8245,CA-2014-109897,8/12/2014,8/16/2014,Standard Class,BW-11200,Ben Wallace,Consumer,United States,San Francisco,California,94122,West,CHO-MLK-002,Chocolate,Milk Chocolate,Almond Chocolate,4.6,2.81,3,0,13.8,5.38
8246,US-2014-143581,8/19/2014,8/23/2014,Standard Class,BS-11365,Bill Shonely,Corporate,United States,Columbus,Georgia,31907,South,CND-HRD-001,Candy,Hard Candy,Mint Candy,1.8,1.26,3,0,5.4,1.51
8247,CA-2015-129217,5/10/2015,5/10/2015,Same Day,DP-13390,Dennis Pardue,Home Office,United States,Aurora,Illinois,60505,Central,SNK-NUT-001,Snacks,Nut Mix,Mixed Nuts,5.2,3.38,5,0.8,5.2,0.94
8248,CA-2015-129217,5/10/2015,5/10/2015,Same Day,DP-13390,Dennis Pardue,Home Office,United States,Aurora,Illinois,60505,Central,SNK-CHP-001,Snacks,Chips,Potato Chips,2.9,2.06,2,0.2,4.64,1.11
8249,CA-2016-133816,5/10/2016,5/13/2016,Second Class,CS-12400,Christopher Schild,Home Office,United States,Philadelphia,Pennsylvania,19134,East,SNK-POP-001,Snacks,Popcorn,Caramel Popcorn,3.4,2.28,2,0.4,4.08,0.98
8250,CA-2015-140221,3/5/2015,3/9/2015,Second Class,MS-17365,Maribeth Schnelling,Consumer,United States,Chicago,Illinois,60653,Central,BIS-COO-001,Biscuits,Cookie,Butter Cookies,4.2,2.69,2,0.8,1.68,0.34
8251,CA-2015-140221,3/5/2015,3/9/2015,Second Class,MS-17365,Maribeth Schnelling,Consumer,United States,Chicago,Illinois,60653,Central,BIS-CRA-001,Biscuits,Cracker,Salt Crackers,2.6,1.79,2,0.6,2.08,0.4
8252,CA-2015-140221,3/5/2015,3/9/2015,Second Class,MS-17365,Maribeth Schnelling,Consumer,United States,Chicago,Illinois,60653,Central,BIS-CRA-001,Biscuits,Cracker,Salt Crackers,2.6,1.79,5,0.8,2.6,0.39
8253,CA-2015-140221,3/5/2015,3/9/2015,Second Class,MS-17365,Maribeth Schnelling,Consumer,United States,Chicago,Illinois,60653,Central,CND-LOP-002,Candy,Lollipop,Cola Lollipop,1.6,1.15,2,0.2,2.56,0.61
8254,CA-2017-152310,8/12/2017,8/19/2017,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,West,CHO-MLK-002,Chocolate,Milk Chocolate,Almond Chocolate,4.6,2.81,1,0,4.6,1.79
8255,CA-2017-152310,8/12/2017,8/19/2017,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,West,CND-LOP-001,Candy,Lollipop,Strawberry Lollipop,1.5,1.08,4,0,6,1.68
8256,CA-2017-152310,8/12/2017,8/19/2017,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,West,SNK-NUT-001,Snacks,Nut Mix,Mixed Nuts,5.2,3.38,8,0.2,33.28,10.32
8257,CA-2017-152310,8/12/2017,8/19/2017,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,West,SNK-CHP-001,Snacks,Chips,Potato Chips,2.9,2.06,3,0,8.7,2.52
8258,CA-2017-152310,8/12/2017,8/19/2017,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,West,SNK-CHP-001,Snacks,Chips,Potato Chips,2.9,2.06,5,0,14.5,4.2
8259,CA-2017-152310,8/12/2017,8/19/2017,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,West,CHO-TRU-001,Chocolate,Truffle,Chocolate Truffle Box,8.9,4.9,6,0.2,42.72,17.52
8260,CA-2016-118101,6/26/2016,6/26/2016,Same Day,SN-20560,Skye Norling,Home Office,United States,Roseville,Michigan,48066,Central,SNK-CHP-001,Snacks,Chips,Potato Chips,2.9,2.06,9,0,26.1,7.31
8261,CA-2016-118101,6/26/2016,6/26/2016,Same Day,SN-20560,Skye Norling,Home Office,United States,Roseville,Michigan,48066,Central,CHO-TRU-001,Chocolate,Truffle,Chocolate Truffle Box,8.9,4.9,1,0,8.9,3.92
8262,CA-2016-118101,6/26/2016,6/26/2016,Same Day,SN-20560,Skye Norling,Home Office,United States,Roseville,Michigan,48066,Central,CND-HRD-002,Candy,Hard Candy,Caramel Candy,2.2,1.5,4,0,8.8,2.73
8263,CA-2016-100307,12/15/2016,12/19/2016,Standard Class,TC-21475,Tony Chapman,Home Office,United States,Fayetteville,Arkansas,72701,South,CND-GUM-002,Candy,Gummy,Fruit Gummies,3.2,2.08,3,0,9.6,3.26
8264,CA-2015-138457,9/13/2015,9/17/2015,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Jacksonville,North Carolina,28540,South,SNK-CHP-001,Snacks,Chips,Potato Chips,2.9,2.06,4,0.7,3.48,0.52
8265,CA-2014-131800,12/30/2014,1/4/2015,Standard Class,AJ-10960,Astrea Jones,Consumer,United States,New York City,New York,10035,East,CHO-MLK-001,Chocolate,Milk Chocolate,Milk Bar,3.8,2.36,3,0,11.4,4.33
8266,CA-2014-131800,12/30/2014,1/4/2015,Standard Class,AJ-10960,Astrea Jones,Consumer,United States,New York City,New York,10035,East,BIS-WAF-001,Biscuits,Wafer,Vanilla Wafer,3.2,2.14,7,0.2,17.92,5.2
8267,CA-2014-118304,4/29/2014,5/4/2014,Standard Class,KH-16360,Katherine Hughes,Consumer,United States,Dover,Delaware,19901,East,BIS-WAF-001,Biscuits,Wafer,Vanilla Wafer,3.2,2.14,2,0,6.4,2.11
8268,CA-2017-121790,1/30/2017,2/6/2017,Standard Class,LP-17095,Liz Preis,Consumer,United States,Aurora,Illinois,60505,Central,BIS-COO-002,Biscuits,Cookie,Choco Chip Cookies,4.8,3.02,1,0.5,2.4,0.65
8269,CA-2017-121790,1/30/2017,2/6/2017,Standard Class,LP-17095,Liz Preis,Consumer,United States,Aurora,Illinois,60505,Central,BIS-CRA-001,Biscuits,Cracker,Salt Crackers,2.6,1.79,4,0.2,8.32,2.25
8270,CA-2017-121790,1/30/2017,2/6/2017,Standard Class,LP-17095,Liz Preis,Consumer,United States,Aurora,Illinois,60505,Central,CHO-MLK-002,Chocolate,Milk Chocolate,Almond Chocolate,4.6,2.81,4,0.2,14.72,5.15
8271,CA-2017-121790,1/30/2017,2/6/2017,Standard Class,LP-17095,Liz Preis,Consumer,United States,Aurora,Illinois,60505,Central,CND-HRD-002,Candy,Hard Candy,Caramel Candy,2.2,1.5,2,0.2,3.52,0.99
8272,CA-2016-169670,12/25/2016,12/31/2016,Standard Class,JE-15715,Joe Elijah,Consumer,United States,New York City,New York,10009,East,CHO-TRU-001,Chocolate,Truffle,Chocolate Truffle Box,8.9,4.9,8,0.1,64.08,27.55
8273,CA-2016-139549,10/20/2016,10/25/2016,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,El Cajon,California,92020,West,BIS-COO-001,Biscuits,Cookie,Butter Cookies,4.2,2.69,4,0.2,13.44,4.03
8274,CA-2015-104059,6/13/2015,6/15/2015,Second Class,FC-14245,Frank Carlisle,Home Office,United States,Springfield,Ohio,45503,East,CND-LOP-001,Candy,Lollipop,Strawberry Lollipop,1.5,1.08,1,0.2,1.2,0.28
8275,CA-2017-164112,6/30/2017,7/4/2017,Standard Class,ND-18460,Neil Ducich,Corporate,United States,Mount Vernon,New York,10550,East,CHO-DRK-001,Chocolate,Dark Chocolate,70% Dark Bar,4.8,2.88,7,0,33.6,12.77
8276,CA-2015-143882,6/26/2015,6/30/2015,Standard Class,DB-13360,Dennis Bolton,Home Office,United States,Lakewood,Ohio,44107,East,CND-LOP-002,Candy,Lollipop,Cola Lollipop,1.6,1.15,9,0.2,11.52,2.65
8277,US-2016-139262,2/21/2016,2/25/2016,Standard Class,LC-16960,Lindsay Castell,Home Office,United States,Tampa,Florida,33614,South,BIS-CRA-001,Biscuits,Cracker,Salt Crackers,2.6,1.79,3,0.7,2.34,0.37
8278,US-2016-139262,2/21/2016,2/25/2016,Standard Class,LC-16960,Lindsay Castell,Home Office,United States,Tampa,Florida,33614,South,SNK-CHP-001,Snacks,Chips,Potato Chips,2.9,2.06,2,0.7,1.74,0.24
8279,US-2016-139262,2/21/2016,2/25/2016,Standard Class,LC-16960,Lindsay Castell,Home Office,United States,Tampa,Florida,33614,South,SNK-POP-001,Snacks,Popcorn,Caramel Popcorn,3.4,2.28,3,0.2,8.16,2.28
8280,CA-2017-146192,4/22/2017,4/26/2017,Standard Class,BD-11725,Bruce Degenhardt,Consumer,United States,Columbus,Georgia,31907,South,BIS-COO-002,Biscuits,Cookie,Choco Chip Cookies,4.8,3.02,3,0,14.4,5.33
8281,CA-2017-134810,5/9/2017,5/10/2017,First Class,MC-17605,Matt Connell,Corporate,United States,Jacksonville,North Carolina,28540,South,BIS-CRA-001,Biscuits,Cracker,Salt Crackers,2.6,1.79,3,0.2,6.24,1.56
8282,CA-2017-134810,5/9/2017,5/10/2017,First Class,MC-17605,Matt Connell,Corporate,United States,Jacksonville,North Carolina,28540,South,BIS-CRA-001,Biscuits,Cracker,Salt Crackers,2.6,1.79,3,0.2,6.24,1.56
8283,CA-2015-154284,12/21/2015,12/26/2015,Second Class,SZ-20035,Sam Zeldin,Home Office,United States,Saint Charles,Illinois,60174,Central,CHO-MLK-002,Chocolate,Milk Chocolate,Almond Chocolate,4.6,2.81,2,0.3,6.44,2.06
8284,CA-2015-154284,12/21/2015,12/26/2015,Second Class,SZ-20035,Sam Zeldin,Home Office,United States,Saint Charles,Illinois,60174,Central,SNK-POP-001,Snacks,Popcorn,Caramel Popcorn,3.4,2.28,2,0.2,5.44,1.52
8285,CA-2015-154284,12/21/2015,12/26/2015,Second Class,SZ-20035,Sam Zeldin,Home Office,United States,Saint Charles,Illinois,60174,Central,CND-LOP-002,Candy,Lollipop,Cola Lollipop,1.6,1.15,8,0.2,10.24,2.36
8286,CA-2015-154284,12/21/2015,12/26/2015,Second Class,SZ-20035,Sam Zeldin,Home Office,United States,Saint Charles,Illinois,60174,Central,CND-HRD-002,Candy,Hard Candy,Caramel Candy,2.2,1.5,3,0.6,2.64,0.5
8287,CA-2014-156244,8/12/2014,8/16/2014,Standard Class,DH-13675,Duane Huffman,Home Office,United States,Miami,Florida,33180,South,SNK-POP-001,Snacks,Popcorn,Caramel Popcorn,3.4,2.28,6,0.2,16.32,4.57
8288,CA-2014-156244,8/12/2014,8/16/2014,Standard Class,DH-13675,Duane Huffman,Home Office,United States,Miami,Florida,33180,South,SNK-POP-001,Snacks,Popcorn,Caramel Popcorn,3.4,2.28,5,0.2,13.6,3.81
8289,CA-2014-156244,8/12/2014,8/16/2014,Standard Class,DH-13675,Duane Huffman,Home Office,United States,Miami,Florida,33180,South,CND-LOP-001,Candy,Lollipop,Strawberry Lollipop,1.5,1.08,7,0.2,8.4,1.93
8290,CA-2014-156244,8/12/2014,8/16/2014,Standard Class,DH-13675,Duane Huffman,Home Office,United States,Miami,Florida,33180,South,SNK-CHP-001,Snacks,Chips,Potato Chips,2.9,2.06,6,0.2,13.92,3.34
8291,CA-2014-156244,8/12/2014,8/16/2014,Standard Class,DH-13675,Duane Huffman,Home Office,United States,Miami,Florida,33180,South,BIS-CRA-001,Biscuits,Cracker,Salt Crackers,2.6,1.79,2,0.2,4.16,1.08
8292,CA-2014-156244,8/12/2014,8/16/2014,Standard Class,DH-13675,Duane Huffman,Home Office,United States,Miami,Florida,33180,South,CND-GUM-001,Candy,Gummy,Bear Gummies,2.8,1.85,1,0.2,2.24,0.65
8293,CA-2015-106362,12/11/2015,12/15/2015,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Troy,Ohio,45373,East,BIS-COO-001,Biscuits,Cookie,Butter Cookies,4.2,2.69,3,0.7,3.78,0.83
8294,US-2017-168802,11/3/2017,11/7/2017,Standard Class,JO-15145,Jack O'Briant,Corporate,United States,Seattle,Washington,98103,West,CHO-MLK-002,Chocolate,Milk Chocolate,Almond Chocolate,4.6,2.81,4,0.2,14.72,4.86
8295,US-2017-146906,3/13/2017,3/17/2017,Standard Class,MT-17815,Meg Tillman,Consumer,United States,New York City,New York,10011,East,SNK-POP-001,Snacks,Popcorn,Caramel Popcorn,3.4,2.28,2,0,6.8,2.24
8296,CA-2016-166380,5/30/2016,6/3/2016,Standard Class,EB-13750,Edward Becker,Corporate,United States,Arlington,Virginia,22204,South,CND-GUM-002,Candy,Gummy,Fruit Gummies,3.2,2.08,9,0,28.8,9.5
8297,CA-2016-166380,5/30/2016,6/3/2016,Standard Class,EB-13750,Edward Becker,Corporate,United States,Arlington,Virginia,22204,South,BIS-WAF-002,Biscuits,Wafer,Chocolate Wafer,3.5,2.31,2,0,7,2.24
8298,US-2015-158911,7/5/2015,7/11/2015,Standard Class,RS-19765,Roland Schwarz,Corporate,United States,Charlotte,North Carolina,28205,South,CHO-MLK-002,Chocolate,Milk Chocolate,Almond Chocolate,4.6,2.81,2,0.2,7.36,2.43
8299,US-2015-158911,7/5/2015,7/11/2015,Standard Class,RS-19765,Roland Schwarz,Corporate,United States,Charlotte,North Carolina,28205,South,CHO-TRU-001,Chocolate,Truffle,Chocolate Truffle Box,8.9,4.9,3,0.2,21.36,8.33
8300,US-2014-103338,3/11/2014,3/15/2014,Standard Class,RB-19435,Richard Bierner,Consumer,United States,Roseville,California,95661,West,CND-GUM-002,Candy,Gummy,Fruit Gummies,3.2,2.08,3,0,9.6,3.36
8301,CA-2015-109169,4/20/2015,4/24/2015,Standard Class,OT-18730,Olvera Toch,Consumer,United States,Detroit,Michigan,48234,Central,BIS-COO-002,Biscuits,Cookie,Choco Chip Cookies,4.8,3.02,2,0,9.6,3.55
8302,US-2017-167318,7/26/2017,8/1/2017,Standard Class,GZ-14545,George Zrebassa,Corporate,United States,Los Angeles,California,90036,West,CHO-TRU-001,Chocolate,Truffle,Chocolate Truffle Box,8.9,4.9,5,0,44.5,19.13
8303,US-2017-167318,7/26/2017,8/1/2017,Standard Class,GZ-14545,George Zrebassa,Corporate,United States,Los Angeles,California,90036,West,SNK-NUT-001,Snacks,Nut Mix,Mixed Nuts,5.2,3.38,3,0.2,12.48,3.62
8304,US-2014-120313,10/31/2014,11/2/2014,Second Class,NL-18310,Nancy Lomonaco,Home Office,United States,San Francisco,California,94110,West,CND-GUM-001,Candy,Gummy,Bear Gummies,2.8,1.85,2,0.2,4.48,1.3
8305,CA-2017-135419,11/3/2017,11/9/2017,Standard Class,BG-11740,Bruce Geld,Consumer,United States,Bakersfield,California,93309,West,CHO-TRU-001,Chocolate,Truffle,Chocolate Truffle Box,8.9,4.9,4,0.2,28.48,11.68
8306,CA-2016-128671,8/11/2016,8/16/2016,Standard Class,MT-18070,Michelle Tran,Home Office,United States,Tulsa,Oklahoma,74133,Central,SNK-POP-001,Snacks,Popcorn,Caramel Popcorn,3.4,2.28,5,0,17,5.44
8307,CA-2016-128671,8/11/2016,8/16/2016,Standard Class,MT-18070,Michelle Tran,Home Office,United States,Tulsa,Oklahoma,74133,Central,CHO-MLK-002,Chocolate,Milk Chocolate,Almond Chocolate,4.6,2.81,7,0,32.2,12.24
8308,CA-2016-128671,8/11/2016,8/16/2016,Standard Class,MT-18070,Michelle Tran,Home Office,United States,Tulsa,Oklahoma,74133,Central,BIS-COO-001,Biscuits,Cookie,Butter Cookies,4.2,2.69,2,0,8.4,2.94
8309,CA-2016-149335,7/25/2016,7/25/2016,Same Day,BC-11125,Becky Castell,Home Office,United States,San Francisco,California,94122,West,SNK-CHP-001,Snacks,Chips,Potato Chips,2.9,2.06,9,0,26.1,7.31
8310,CA-2014-168312,3/1/2014,3/7/2014,Standard Class,GW-14605,Giulietta Weimer,Consumer,United States,Houston,Texas,77036,Central,CHO-MLK-002,Chocolate,Milk Chocolate,Almond Chocolate,4.6,2.81,3,0.2,11.04,3.86
8311,CA-2014-168312,3/1/2014,3/7/2014,Standard Class,GW-14605,Giulietta Weimer,Consumer,United States,Houston,Texas,77036,Central,CND-GUM-002,Candy,Gummy,Fruit Gummies,3.2,2.08,3,0.3,6.72,1.95
8312,US-2017-105935,1/26/2017,1/31/2017,Standard Class,BD-11500,Bradley Drucker,Consumer,United States,Columbus,Georgia,31907,South,BIS-CRA-001,Biscuits,Cracker,Salt Crackers,2.6,1.79,4,0,10.4,3.22
8313,US-2017-105935,1/26/2017,1/31/2017,Standard Class,BD-11500,Bradley Drucker,Consumer,United States,Columbus,Georgia,31907,South,CHO-TRU-001,Chocolate,Truffle,Chocolate Truffle Box,8.9,4.9,7,0,62.3,28.04
8314,CA-2014-161508,7/12/2014,7/16/2014,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,League City,Texas,77573,Central,BIS-COO-001,Biscuits,Cookie,Butter Cookies,4.2,2.69,3,0.3,8.82,2.56
8315,CA-2014-161508,7/12/2014,7/16/2014,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,League City,Texas,77573,Central,SNK-POP-001,Snacks,Popcorn,Caramel Popcorn,3.4,2.28,2,0.2,5.44,1.52
8316,CA-2014-161508,7/12/2014,7/16/2014,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,League City,Texas,77573,Central,SNK-NUT-001,Snacks,Nut Mix,Mixed Nuts,5.2,3.38,7,0.2,29.12,8.74
8317,CA-2014-161508,7/12/2014,7/16/2014,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,League City,Texas,77573,Central,CHO-DRK-002,Chocolate,Dark Chocolate,Cocoa Premium,5.5,3.19,3,0.2,13.2,4.88
8318,CA-2017-130904,4/11/2017,4/16/2017,Standard Class,HM-14980,Henry MacAllister,Consumer,United States,Burlington,North Carolina,27217,South,SNK-POP-001,Snacks,Popcorn,Caramel Popcorn,3.4,2.28,1,0.2,2.72,0.79
8319,CA-2017-130904,4/11/2017,4/16/2017,Standard Class,HM-14980,Henry MacAllister,Consumer,United States,Burlington,North Carolina,27217,South,CHO-DRK-001,Chocolate,Dark Chocolate,70% Dark Bar,4.8,2.88,8,0.2,30.72,11.06
8320,CA-2017-133620,11/13/2017,11/18/2017,Standard Class,EM-14065,Erin Mull,Consumer,United States,New York City,New York,10009,East,BIS-WAF-002,Biscuits,Wafer,Chocolate Wafer,3.5,2.31,1,0,3.5,1.19
8321,CA-2015-142937,12/5/2015,12/6/2015,First Class,SF-20065,Sandra Flanagan,Consumer,United States,Dallas,Texas,75220,Central,BIS-WAF-001,Biscuits,Wafer,Vanilla Wafer,3.2,2.14,2,0.2,5.12,1.48
8322,US-2016-149790,9/26/2016,10/1/2016,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Houston,Texas,77095,Central,CND-GUM-002,Candy,Gummy,Fruit Gummies,3.2,2.08,2,0.8,1.28,0.24
8323,CA-2016-130778,11/19/2016,11/25/2016,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Long Beach,New York,11561,East,SNK-POP-001,Snacks,Popcorn,Caramel Popcorn,3.4,2.28,2,0,6.8,2.24
8324,CA-2016-130778,11/19/2016,11/25/2016,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Long Beach,New York,11561,East,SNK-NUT-001,Snacks,Nut Mix,Mixed Nuts,5.2,3.38,5,0,26,9.1
8325,CA-2017-144456,9/8/2017,9/9/2017,First Class,FC-14245,Frank Carlisle,Home Office,United States,Hialeah,Florida,33012,South,CND-GUM-002,Candy,Gummy,Fruit Gummies,3.2,2.08,5,0.2,12.8,3.84
8326,CA-2017-144456,9/8/2017,9/9/2017,First Class,FC-14245,Frank Carlisle,Home Office,United States,Hialeah,Florida,33012,South,CND-HRD-001,Candy,Hard Candy,Mint Candy,1.8,1.26,3,0.2,4.32,1.08
8327,CA-2017-103478,7/21/2017,7/24/2017,Second Class,KL-16555,Kelly Lampkin,Corporate,United States,Aurora,Illinois,60505,Central,BIS-WAF-002,Biscuits,Wafer,Chocolate Wafer,3.5,2.31,4,0.8,2.8,0.45
8328,CA-2017-103478,7/21/2017,7/24/2017,Second Class,KL-16555,Kelly Lampkin,Corporate,United States,Aurora,Illinois,60505,Central,SNK-NUT-001,Snacks,Nut Mix,Mixed Nuts,5.2,3.38,7,0.8,7.28,1.24
8329,CA-2017-118577,10/6/2017,10/11/2017,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Belleville,New Jersey,7109,East,CHO-DRK-002,Chocolate,Dark Chocolate,Cocoa Premium,5.5,3.19,3,0,16.5,6.93
8330,CA-2017-118577,10/6/2017,10/11/2017,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Belleville,New Jersey,7109,East,BIS-CRA-001,Biscuits,Cracker,Salt Crackers,2.6,1.79,1,0,2.6,0.81
8331,CA-2017-113572,11/7/2017,11/11/2017,Standard Class,FP-14320,Frank Preis,Consumer,United States,New York City,New York,10024,East,BIS-COO-001,Biscuits,Cookie,Butter Cookies,4.2,2.69,4,0,16.8,6.05
8332,CA-2016-153269,3/9/2016,3/12/2016,First Class,PS-18760,Pamela Stobb,Consumer,United States,Andover,Massachusetts,1810,East,CND-HRD-002,Candy,Hard Candy,Caramel Candy,2.2,1.5,1,0,2.2,0.7
8333,CA-2016-153269,3/9/2016,3/12/2016,First Class,PS-18760,Pamela Stobb,Consumer,United States,Andover,Massachusetts,1810,East,BIS-CRA-001,Biscuits,Cracker,Salt Crackers,2.6,1.79,5,0,13,4.03
8334,CA-2016-153269,3/9/2016,3/12/2016,First Class,PS-18760,Pamela Stobb,Consumer,United States,Andover,Massachusetts,1810,East,BIS-WAF-002,Biscuits,Wafer,Chocolate Wafer,3.5,2.31,3,0,10.5,3.57
8335,CA-2016-153269,3/9/2016,3/12/2016,First Class,PS-18760,Pamela Stobb,Consumer,United States,Andover,Massachusetts,1810,East,SNK-CHP-001,Snacks,Chips,Potato Chips,2.9,2.06,4,0,11.6,3.36
8336,CA-2017-161655,5/13/2017,5/18/2017,Second Class,CW-11905,Carl Weiss,Home Office,United States,Newark,Delaware,19711,East,BIS-CRA-001,Biscuits,Cracker,Salt Crackers,2.6,1.79,9,0,23.4,7.02
8337,CA-2016-101469,7/2/2016,7/8/2016,Standard Class,KH-16360,Katherine Hughes,Consumer,United States,Arlington,Virginia,22204,South,SNK-CHP-001,Snacks,Chips,Potato Chips,2.9,2.06,2,0,5.8,1.68
8338,CA-2014-153087,12/27/2014,1/3/2015,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Decatur,Alabama,35601,South,SNK-NUT-001,Snacks,Nut Mix,Mixed Nuts,5.2,3.38,4,0,20.8,6.86
8339,CA-2014-153087,12/27/2014,1/3/2015,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Decatur,Alabama,35601,South,BIS-WAF-002,Biscuits,Wafer,Chocolate Wafer,3.5,2.31,5,0,17.5,5.6
8340,CA-2017-135076,4/13/2017,4/17/2017,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Hesperia,California,92345,West,CHO-MLK-001,Chocolate,Milk Chocolate,Milk Bar,3.8,2.36,6,0.2,18.24,5.84
8341,CA-2014-161634,11/14/2014,11/20/2014,Standard Class,CC-12220,Chris Cortes,Consumer,United States,Chesapeake,Virginia,23320,South,CND-LOP-001,Candy,Lollipop,Strawberry Lollipop,1.5,1.08,5,0,7.5,2.1
8342,CA-2017-141481,6/11/2017,6/14/2017,First Class,ZD-21925,Zuschuss Donatelli,Consumer,United States,Los Angeles,California,90036,West,CND-HRD-002,Candy,Hard Candy,Caramel Candy,2.2,1.5,3,0,6.6,2.11
8343,CA-2016-132549,11/25/2016,11/30/2016,Standard Class,JK-15370,Jay Kimmel,Consumer,United States,Huntsville,Alabama,35810,South,CHO-DRK-001,Chocolate,Dark Chocolate,70% Dark Bar,4.8,2.88,7,0,33.6,13.44
8344,US-2014-155544,3/21/2014,3/25/2014,Standard Class,GM-14440,Gary McGarr,Consumer,United States,Knoxville,Tennessee,37918,South,CND-HRD-001,Candy,Hard Candy,Mint Candy,1.8,1.26,5,0.2,7.2,1.87
